s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANOL,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000,-7.7839628E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.7839628E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0008955E+000, 3.7667587E+000,-5.0570355E-001, 4.0184941E-003,-2.8819013E-001, 1.1484039E-003, 0.0000000E+000, 0.0000000E+000, 2.9302563E+000, 2.9780319E+000, 0.0000000E+000, 1.9945160E-004, 0.0000000E+000, 0.0000000E+000
 4.0004787E+000, 1.3001519E+002,-2.5368287E+001, 4.3564041E-001,-3.8661421E+000, 3.7301830E-002, 0.0000000E+000, 0.0000000E+000, 1.0011144E+002, 1.0125370E+002, 0.0000000E+000, 9.1620635E-003, 0.0000000E+000, 0.0000000E+000
 6.0005836E+000, 3.1500908E+002,-6.3560324E+001,-1.9393687E+002,-3.5180248E+000, 4.2973006E-002, 0.0000000E+000, 0.0000000E+000, 5.1753393E+001, 5.4036836E+001, 0.0000000E+000, 1.8983931E-002, 0.0000000E+000, 0.0000000E+000
 8.0001564E+000, 4.2287100E+002,-8.4905712E+001,-3.0744202E+002,-2.6822863E+000, 4.1991390E-002, 0.0000000E+000, 0.0000000E+000, 2.5687317E+001, 2.7882966E+001, 0.0000000E+000, 2.1914454E-002, 0.0000000E+000, 0.0000000E+000
 1.0000147E+001, 4.5828166E+002,-9.1180740E+001,-3.4977924E+002,-2.4287303E+000, 3.8134701E-002, 0.0000000E+000, 0.0000000E+000, 1.2657509E+001, 1.4931084E+001, 0.0000000E+000, 2.2978356E-002, 0.0000000E+000, 0.0000000E+000
 1.2000107E+001, 4.8752747E+002,-9.5974541E+001,-3.8290004E+002,-2.4367101E+000, 4.0747205E-002, 0.0000000E+000, 0.0000000E+000, 2.7328886E+000, 6.2569310E+000, 0.0000000E+000, 2.4025725E-002, 0.0000000E+000, 0.0000000E+000
 1.4000594E+001, 4.9360176E+002,-9.7553659E+001,-3.9418433E+002,-2.2330890E+000, 3.8920862E-002, 0.0000000E+000, 0.0000000E+000,-2.1317773E+000,-3.3039239E-001, 0.0000000E+000, 2.4268906E-002, 0.0000000E+000, 0.0000000E+000
 1.6000244E+001, 4.9651265E+002,-9.9306993E+001,-4.1305385E+002,-2.2643145E+000, 4.0611177E-002, 0.0000000E+000, 0.0000000E+000,-2.0672111E+001,-1.8071896E+001, 0.0000000E+000, 2.4277871E-002, 0.0000000E+000, 0.0000000E+000
 1.8000250E+001, 5.0934224E+002,-1.0225455E+002,-3.8504080E+002,-2.1235244E+000, 3.8042769E-002, 0.0000000E+000, 0.0000000E+000, 1.8617789E+001, 1.9961405E+001, 0.0000000E+000, 2.4542182E-002, 0.0000000E+000, 0.0000000E+000
 2.0000320E+001, 4.9048168E+002,-9.6658256E+001,-4.1551735E+002,-2.1125795E+000, 3.7897573E-002, 0.0000000E+000, 0.0000000E+000,-2.6074590E+001,-2.3768613E+001, 0.0000000E+000, 2.4749491E-002, 0.0000000E+000, 0.0000000E+000
 2.2000570E+001, 5.3016264E+002,-1.0300428E+002,-3.7792208E+002,-2.0644867E+000, 3.7717837E-002, 0.0000000E+000, 0.0000000E+000, 4.4407801E+001, 4.7209509E+001, 0.0000000E+000, 2.5426286E-002, 0.0000000E+000, 0.0000000E+000
 2.4000217E+001, 4.9646983E+002,-9.8727818E+001,-4.1997468E+002,-2.3034696E+000, 3.8057236E-002, 0.0000000E+000, 0.0000000E+000,-2.7546438E+001,-2.4498079E+001, 0.0000000E+000, 2.5212775E-002, 0.0000000E+000, 0.0000000E+000
 2.6000498E+001, 5.0765403E+002,-1.0172093E+002,-3.9522935E+002,-3.2984976E+000, 3.9751613E-002, 0.0000000E+000, 0.0000000E+000, 2.9644384E+000, 7.4450104E+000, 0.0000000E+000, 1.8195627E-002, 0.0000000E+000, 0.0000000E+000
 2.8000402E+001, 3.3725994E+002,-6.9784140E+001,-2.9847569E+002,-4.1231512E+000, 4.5347835E-002, 0.0000000E+000, 0.0000000E+000,-3.8000018E+001,-3.5077685E+001, 0.0000000E+000, 1.5671926E-002, 0.0000000E+000, 0.0000000E+000
 3.0000408E+001, 3.2770968E+002,-6.7311007E+001,-2.5007839E+002,-4.1609733E+000, 4.3913934E-002, 0.0000000E+000, 0.0000000E+000, 2.1952670E+000, 6.2032254E+000, 0.0000000E+000, 1.5328150E-002, 0.0000000E+000, 0.0000000E+000
 3.2000233E+001, 3.1296370E+002,-6.4747227E+001,-2.3977360E+002,-4.1144482E+000, 4.2577271E-002, 0.0000000E+000, 0.0000000E+000, 1.2023509E+000, 4.3710032E+000, 0.0000000E+000, 1.4721313E-002, 0.0000000E+000, 0.0000000E+000
 3.4000134E+001, 3.0587334E+002,-6.2939956E+001,-2.3630501E+002,-4.1642583E+000, 4.3037928E-002, 0.0000000E+000, 0.0000000E+000,-3.3811272E-001, 2.5071530E+000, 0.0000000E+000, 1.5054089E-002, 0.0000000E+000, 0.0000000E+000
